,SID31004,SID31009,SID31021,SID31071,SID31112,SID31129,SID31159,SID31160,SID31188,SID31219,SID31223,SID31236,SID31237,SID31267,SID31276,SID31285,SID31300,SID31328,SID31333,SID31343,SID31360,SID31367,SID31379,SID31416,SID31428,SID31446,SID31450,SID31452,SID31489,SID31493,SID31512,SID31519,SID31537,SID31549,SID31557,SID31637,SID31685,SID31700,SID31711,SID31714,SID31723,SID31749,SID31750,SID31766,SID31865,SID31866,SID31868,SID31870,SID31871,SID31872,SID31873,SID31874,SID31875,SID31876,SID31877,SID31878,SID31879,SID31880,SID31881,SID31883,SID31884,SID530050,SID530052,SID530055,SID530074,SID530075,SID530119,SID530154,SID530163,SID530167,SID530177,SID530215,SID530227,SID530251,SID530258,SID530295,SID530315,SID530331,SID530364,SID530368,SID530373,SID530394,SID530444,SID530451,SID530890,SID531128,SID531155,SID531248,SID531274,SID531277,SID531281,SID531333,SID531352,SID531361,SID531382,SID531414,SID531416,SID531424,SID531469,SID531766,SID531775,SID532749,SID532779,SID532796,SID532802,SID532826,SID532915
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Escherichia|s__Escherichia_coli,0,23336,0,2940,55849,265657,11994367,0,77342,7953497,217172,2310,1782,7354,90756,65717,0,65863,0,390158,44466,44691393,0,9445,0,5923641,35051,5990,15028,22725276,0,110143,0,35251,86873,10529609,14959,4797611,199961,6584357,83842,1202001,232036,0,13592,851346,6301358,218951,817,198881,1830,99520,0,10348395,120453,2451,14110953,857271,75129,6972225,2221063,329606,3058,0,0,23014146,6649,567768,75991,2387447,0,26957,0,330351,0,10122,5814123,90990,569711,0,82509,35361,642,4988090,322205,45219,99864,0,59598864,243345,20666,321487,2642776,68205,16373,0,687418,1234,116628,115464,1358232,26329,0,40026,32666,144169,238496
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Enterococcaceae|g__Enterococcus|s__Enterococcus_faecalis,0,19548,0,0,0,2503,0,367,0,67412,0,0,0,0,0,0,0,0,0,0,0,984976,0,0,0,0,8920,0,0,5614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13477,97761,0,0,0,0,0,0,1809,0,0,0,0,0,0,0,0,0,0,0,0,0,1145540,0,2961,0,0,0,0,0,0,0,0,0,0,30574,0,0,0,709,124994,0,0,509010,0,0,0,249565,0,0,0,0,0,0,0,0,0,0,0,0,5903,0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Odoribacteraceae|g__Butyricimonas|s__Butyricimonas_virosa,0,17737,0,0,0,0,0,0,16450,0,22321,0,1339,332,2966,0,707,20661,0,12657,0,10027,5645,0,0,0,0,0,0,0,0,2338,0,17830,0,0,5677,893,0,0,2064,6035,4690,0,0,2501,20034,0,0,0,54205,103019,26661,206671,502911,80167,671,97108,194367,7156,95593,0,0,0,0,0,0,0,0,15167,0,0,0,0,0,0,0,2552,0,0,0,0,0,41967,11795,108487,0,26505,0,4558,380,0,9768,1192,26946,1317,35837,0,9252,3330,0,0,36750,63257,0,0,116150
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_sp_CAG_144,0,16811,0,0,0,0,0,0,13043,288,0,0,0,13973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28631,0,0,0,0,0,120844,0,0,0,0,7480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1207,0,39938,0,0,0,0,18366,0,106938,0,0,0,0,0,0,0,0,0,8101,0,0
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__Enterorhabdus|s__Enterorhabdus_caecimuris,0,16692,30705,1428,0,1065,698,12309,1502,13932,1311,7089,9785,6691,1599,9881,10976,14786,7428,840,3363,3185,12153,112311,9515,2780,7717,5758,23859,4180,36794,15752,25699,47259,10552,6169,25544,4097,1556,6717,6444,20832,48552,35428,58753,23527,3408,6828,2154,23668,3445,1688,5311,1798,5659,11773,5811,3234,5637,3989,14708,7188,2816,12051,4048,6920,20148,0,181536,5592,45883,8483,8026,4129,8077,19649,6404,0,44878,32068,9113,10009,9371,1926,5635,312,9579,1793,0,18336,158,21188,47560,0,118,8081,25530,0,1963,3464,32903,4670,0,3081,0,4655,6212
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Peptostreptococcaceae|g__Intestinibacter|s__Intestinibacter_bartlettii,0,15773,13477,253218,3170178,0,3807,0,8076,0,0,549656,91628,117265,54909,29630,288782,0,87030,0,969,1832,36189,0,0,4536,3676,55372,724289,13770,0,426152,1942,203643,0,0,23500,712933,0,0,169743,0,64871,0,2964,14083,67534,128602,0,12242,15814,15513,0,16383,64152,78360,0,0,322143,43692,0,462931,3834,0,240609,0,0,348229,27938,222487,1141,71090,22314,8113,0,8198,0,754242,0,200584,30294,62006,401700,0,164714,0,83496,40164,0,0,319873,97604,1131,45573,0,36314,97593,0,0,40425,32959,0,0,0,221398,491670,0
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Massiliomicrobiota|s__Massiliomicrobiota_timonensis,0,14392,0,0,0,5450,0,0,0,0,0,0,0,0,0,0,0,0,0,2436,0,0,460,140466,0,0,0,0,0,0,0,0,0,0,0,4742,0,0,0,0,1504,2452,868,0,38396,0,2152,0,0,0,0,0,146,4532,0,0,0,0,52295,0,0,0,18726,0,2699,0,0,0,0,0,0,3087,45001,0,5584,0,0,0,0,12090,0,0,0,0,0,0,0,0,0,0,12582,0,0,0,0,0,7573,0,0,0,15504,29005,0,0,0,112902,779
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_plantarum,0,11304,0,0,0,0,0,0,0,2447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8123,0,0,0,0,0,0,0,0,0,0,0,0,0,408,0,0,0,0,0,0,0,0,0,0,0,954818,0,0,0,0,0,0,0,0,0,0,69213,0,0,0,0,0,0,0,4032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Leuconostocaceae|g__Leuconostoc|s__Leuconostoc_pseudomesenteroides,0,9063,0,0,0,0,0,3274,0,0,0,0,0,2773,0,0,2116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,706,0,0,0,0,0,0,0,0,0,0,0,0,0,1022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,0,6629,0,16934,0,0,0,0,23900,0,0,0,1274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1388,0,0,0,0,0,0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Clostridium_leptum,0,4780,19057,0,0,1344,0,2197,6348,0,13800,67099,0,6644,13031,10454,40263,14567,1031,376,250227,1532,0,714,0,65448,0,35435,95,4258,0,23639,1070,24935,0,344,17301,0,0,0,4415,19737,42943,2657,131931,49403,12137,0,2292,94683,9680,5569,39967,30120,22792,114950,12450,29152,48575,29196,140684,66293,0,898,0,0,10547,0,0,69461,34874,11511,9224,0,2401,87483,9850,150513,28053,0,2215,8025,5902,122821,41387,3909,9688,0,0,4917,0,8227,61004,1984,49072,23805,50372,0,2331,154,30513,111937,0,13667,9014,0,359599
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Erysipelatoclostridium|s__Erysipelatoclostridium_ramosum,0,4198,24079,0,788584,207094,2400,0,0,0,0,0,7928,0,0,0,0,0,0,0,1695,212711,6679,614625,300801,0,332811,0,0,11239,775,0,95989,3070,1632513,3696,0,51511,887251,49866,29934,0,389,19245,11132,12252,72438,365393,5289,175518,2905,0,0,0,0,0,0,0,0,119915,369,82,12016,0,47053,0,0,2743622,121324,0,51652,0,161020,1053153,0,9358,0,0,2306,10149,6029,0,0,0,0,0,13418,0,240278,0,150342,81675,271407,11333,48714,12240,34640,0,155534,0,458561,103728,0,0,0,269644,0
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__Slackia|s__Slackia_isoflavoniconvertens,0,4085,225,1879931,2280820,6394,0,1299437,825388,356705,144549,460,2322,473193,213890,0,2082013,685,236418,0,1252869,8916,6389,2242,0,1409,0,81177,3564,7419,0,1157,298,219929,321114,185,18270,2811,413,0,1140,1612,1107755,0,286,593,29445,292,403700,1248600,462741,1583,1854,2582,0,392502,101848,552,6261,1058,249552,1788,1026669,775280,0,323454,115127,0,846,0,9140,165384,0,0,180856,271535,204275,0,539,591,0,280,20534,189375,8883,96806,11435,22400,0,69941,0,0,3534,0,38108,291,1029,0,0,0,0,6224,309185,300,652387,0,1728
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_otakiensis,0,3947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Peptostreptococcaceae|g__Romboutsia|s__Romboutsia_ilealis,0,3689,1404,0,3752,0,0,2462,1187,4730,0,1813,961,10490,5462,629,281,0,13580,0,3283,0,0,0,337,0,0,1669,416,0,2621,2779,2603,60810,0,0,0,16773,0,0,4920,0,2582,0,2079,2355,325,0,3056,0,864,0,0,0,0,0,0,0,21723,0,0,3851,134,0,11599,0,0,3179,0,18663,2422,407,0,0,2879,21754,0,838,0,5944,1972,0,58652,0,16225,0,0,0,0,191,76900,0,1156,289,0,0,0,0,1117,168,2581,0,1446,0,1535,3930,0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Roseburia|s__Roseburia_sp_CAG_309,0,3398,0,0,0,0,0,166166,0,28832,0,0,0,0,0,0,46850,72724,0,0,0,0,0,0,0,0,0,63248,2014,0,0,0,0,0,0,0,35228,0,0,0,0,3650,8151,0,0,8825,0,0,0,0,0,13147,35961,0,0,0,0,0,13782,0,0,0,0,0,0,0,0,0,0,0,0,0,5946,0,0,0,0,0,0,0,0,23248,1232,76326,0,5850,0,9047,0,19628,0,0,0,0,0,0,0,0,3936,0,0,0,101254,0,0,0,671
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Acidaminococcales|f__Acidaminococcaceae|g__Phascolarctobacterium|s__Phascolarctobacterium_sp_CAG_266,0,3048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18429,0,0,0,0,0,0,62198,0,0,0,0,0,982816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Erysipelatoclostridium|s__Clostridium_innocuum,0,2453,2334,0,1520989,15432,0,0,0,0,0,7940,22503,0,0,0,0,6365,0,1531,7163,5578,37709,8219,32281,30469,633654,0,0,0,0,0,33947,0,31463,15706,29377,0,0,0,27053,1795,33150,68309,3487,11461,10998,90122,2338,9020,164115,0,0,0,6857,0,0,11019,43669,83181,98053,4952,10739,0,140659,0,787,207287,69346,151108,14728,0,21517,362232,434,0,0,1294,24595,97328,0,0,0,0,1069,0,30846,0,7976,0,0,195744,13592,1960,122527,2584,9777,0,37356,72406,95222,160776,0,1958,0,162684,21143
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_vestibularis,0,2393,0,62111,0,0,1273,0,0,0,0,4091,0,0,859,0,0,10227,0,0,0,214613,67446,0,0,18764,0,0,0,1445,0,0,168459,0,79418,0,0,0,35061,1889,0,2202,0,0,0,23266,507290,4356,0,7352,0,0,0,214020,0,0,0,174724,0,21277,0,47038,0,0,0,0,33164,1387,28431,73779,1940,14917,0,0,0,0,4089,0,1617,2289,0,0,26609,7470,17761,9722,5569,19411,1185,0,7407,0,0,0,0,0,27484,8112,43577,0,6416,0,0,0,1257,0,0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_sp_CAG_58,0,1838,222257,91762,0,77635,7657,0,0,0,0,0,0,0,3953,165043,0,315537,0,0,0,0,116885,12109,46121,169195,0,0,4373,31955,0,67944,29810,0,0,0,5792,0,0,0,25776,12095,94833,54496,13902,633059,26643,0,0,2254,23641,0,236985,0,4014,0,9105,12565,148191,102085,0,167236,0,214726,0,102742,50986,0,0,13839,523,17668,3425,0,145849,54056,0,0,206717,0,0,203904,1013,0,89082,0,33905,0,0,260776,21700,1515663,0,21729,0,0,0,0,12841,0,997530,0,12584,228013,0,0,125200
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Lactococcus|s__Lactococcus_petauri,0,1025,0,0,0,53699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12087,0,0,0,0,0,0,189421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,366350,0,0,0,0,0,0,0,0,0,0,12710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12619,0,0,0,0,0,0,0,0,0,0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Actinomycetaceae|g__Actinomyces|s__Actinomyces_graevenitzii,0,859,0,2031,6131,0,0,0,0,0,0,0,0,254,0,0,0,0,0,0,0,47893,0,0,0,0,7638,497,0,3431,0,0,16229,14300,14338,5966,2585,23268,0,2594,0,1545,2159,0,0,0,5284,6471,138,0,0,0,0,0,0,0,0,3228,36948,0,0,0,0,1667,0,0,0,0,0,0,0,6316,0,205,1644,0,3081,0,0,0,2158,0,0,0,0,0,1117,0,0,0,58,2003,1466,0,0,0,0,94382,0,0,1423,0,0,0,0,0,0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Aeriscardovia|s__Aeriscardovia_aeriphila,0,820,3714,14919,1988,0,6283,0,0,0,0,3412,5406,0,0,0,0,0,1168,6751,4337,0,3475,0,0,0,0,1727,1834,0,4404,0,6690,3995,26650,1572,0,2545,0,3524,0,0,0,0,0,0,0,8062,9663,0,5133,0,0,0,0,0,3708,0,1504,0,37725,0,5197,1425,5174,0,3732,9339,0,0,0,773,0,0,4725,0,0,0,1983,717,580,0,0,0,0,0,0,0,0,0,2348,0,0,0,0,0,3773,0,0,0,0,915,0,0,875,516,1290
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_animalis,0,516,0,0,0,281794,0,0,0,14534,437,0,0,15616,0,0,29656,93025,1833125,0,0,0,240847,0,0,0,0,7195,138967,0,0,0,1150761,0,61455,270232,0,7307,1360650,0,60488,0,3561,21252,0,0,0,0,0,0,0,0,1811,0,0,0,0,0,0,0,346925,0,6767,0,0,0,0,0,0,0,0,0,0,78997,26622,486593,0,0,0,93321,9920,0,0,0,0,0,0,0,0,0,561,0,0,0,0,0,0,0,0,0,0,0,0,0,100818,0,0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Enterococcaceae|g__Enterococcus|s__Enterococcus_pseudoavium,0,337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfovibrionaceae|g__Bilophila|s__Bilophila_wadsworthia,0,264,1720,0,554,0,0,0,0,0,0,0,0,0,13605,0,2928,10168,9428,0,46070,4576,0,0,0,2349,79823,33454,0,2489,0,0,0,0,0,0,0,0,0,0,0,16305,0,252,0,0,14212,0,0,7042,8163,1824,0,114016,70496,128341,749,0,58711,50495,0,0,0,2292,0,0,0,0,0,11459,0,0,3973,0,3872,68056,0,0,1802,0,0,533,0,0,0,68512,5947,1745,0,127802,0,192632,0,0,18894,11450,59337,0,65006,29489,0,57430,0,43809,0,0,18146
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae|o__Verrucomicrobiales|f__Akkermansiaceae|g__Akkermansia|s__Akkermansia_muciniphila,0,0,5818984,75539,0,2648,9870,0,0,0,161819,3761,0,2396345,1326074,1512326,18843,917289,3913,0,1484294,238247,0,993362,5453996,5540,17553,2433371,61698,101719,1483,8682510,5371465,5822,0,0,21939,0,8818,0,671,139655,713434,946,1714,26290259,854597,0,274563,3492328,9861358,43883,765703,823558,9878,4030055,582,66610,2138486,9485,6701686,479971,795536,130285,291947,54154,6666,0,51805,4816707,1775129,149849,5773551,0,1950233,1434,1139,272849,3520520,3143224,5163137,3539314,0,0,182493,639708,182100,221914,5788,597008,25187,15034952,3495,10331,939727,1266029,2310702,0,0,62818,1670,2117532,65698,1044208,1439,0,1816
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_intestinalis,0,0,840987,0,0,0,0,103183,0,0,0,0,0,0,0,0,0,194376,21060,70419,374865,12854,0,0,0,0,0,0,359,0,0,0,0,0,0,0,0,13815,0,0,0,0,0,0,0,0,30630,0,1884,1005471,82586,0,244492,0,0,51243,82245,0,0,0,0,0,0,0,0,309540,0,0,0,0,0,82110,0,0,0,0,0,0,0,0,0,253,0,0,128744,67897,34317,40902,0,0,923,0,0,0,0,0,238,0,0,0,0,0,0,0,0,0,816027
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae|g__Dialister|s__Dialister_sp_CAG_357,0,0,466344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2284092,0,0,0,0,0,0,0,0,6005621,0,0,0,0,0,0,0,5299,0,0,0,0,3008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134475,0,3817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1533941
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_pseudocatenulatum,0,0,366115,282100,0,258493,532,162,0,615,19465,0,449532,115027,6027,0,0,641308,0,0,0,8323,0,0,0,0,0,0,0,24932,1266434,0,0,0,4387831,0,0,433,0,699,0,0,4468,0,1937007,1799,114306,45225,0,586,0,0,95588,0,0,2236,112,9982,0,0,0,0,0,0,1137075,0,0,0,0,0,2165104,0,842,0,0,10928708,0,0,0,2968,0,0,0,327625,794660,27271,609899,0,0,0,0,941,0,9399,0,260273,2033043,0,972,0,0,0,329204,0,0,0,319887
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_sp_CAG_38,0,0,65026,27614,0,0,0,15622,0,12444,0,1130,9461,6100,2724,172367,24319,21346,1999,0,18259,6663,4289,0,0,0,0,0,14215,0,0,9149,16754,29230,0,0,0,526,0,0,0,0,6860,0,770,4614,18131,0,0,0,1518,7072,0,197859,209656,162423,1700,0,40600,4460,0,16251,2355,7712,0,0,0,12102,0,48594,0,1554,283,0,2522,28425,0,62601,17315,175860,265128,52070,8535,52692,16438,19893,0,207725,0,0,0,0,5136,0,0,0,13155,0,127254,0,104852,75033,139335,15030,23611,42677,6320
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_fragilis,0,0,62807,1501,7219,15574,0,0,0,35583,0,0,0,0,0,0,49825,0,0,0,57984,6995,6591,28958,0,2488812,0,139333,35725,46439,6032,0,0,18420,677,0,9819,0,53,0,9457,16038,18389,0,13013,18186,45325,34690,0,19476,6804,955363,123048,179918,528635,0,8753,0,589,22841,45365,43022,0,36876,0,0,0,0,44113,2843,5141,165451,0,0,0,0,0,82518,42126,31314,776319,804782,1981,0,3827,34543,0,0,40581,0,1081,0,2181477,0,446720,0,130604,0,0,0,132341,0,308605,2527,61756,0,0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_sp_CAG_253,0,0,58765,0,0,0,0,21603,0,0,0,0,0,3156,0,0,0,16557,0,0,0,0,0,0,0,0,0,0,151,0,0,0,0,0,0,0,7746,5102,0,0,0,0,0,0,0,0,0,0,0,0,0,125456,0,0,0,4567,0,0,0,0,0,49870,0,47412,0,0,0,0,0,0,0,0,0,0,988,3726,0,49348,0,3299,0,18007,0,48195,28351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76573,0,0,311197,0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus|s__Ruminococcus_obeum_CAG_39,0,0,56783,0,0,0,22451,6676,0,41242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44100,0,0,0,0,0,0,0,217405,0,0,0,0,0,0,0,0,10197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139901,0,0,0,0,0,0,0,0,0,3101,0,0,0,0,48526,0,0,0,0,0,0,432095
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_sp_CAG_167,0,0,56406,0,0,0,0,8305,60110,37913,2226,0,0,45526,7374,0,1995846,348852,0,0,75624,0,0,0,0,0,0,0,34222,0,0,108127,0,21025,0,0,37923,346755,0,0,0,0,186851,0,22162,34101,0,0,0,0,0,16930,8537,0,0,129986,0,0,0,940,0,0,0,254095,0,0,0,0,0,0,32572,0,0,0,0,100772,0,0,0,0,179245,0,0,114046,0,34263,5918,18545,0,42828,0,0,0,0,0,154502,0,0,3035120,50382,0,0,830016,0,152017,0,106909
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_bifidum,0,0,34328,0,0,9601012,0,0,0,0,0,2924,5147373,0,0,0,0,0,0,5150186,24308,73467,2178473,0,0,0,0,732127,1324,2405,5359,0,0,0,0,1358292,0,2712661,196,5906105,0,0,312,0,0,4531,57087,0,0,0,771713,526351,0,1028350,0,0,0,12751,0,15700,0,0,2737494,0,11712751,0,0,0,1395578,0,0,2235914,79,0,0,327,0,0,0,0,0,0,1593253,5795,0,0,0,224061,0,0,0,0,0,0,0,0,83984,1480173,0,909510,0,0,0,1160650,0,0,1549811
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_catenulatum,0,0,20006,1373385,0,0,1165,0,0,282598,1558408,0,0,253028,0,0,23899,64570,0,0,0,2547,85458,0,0,0,0,0,0,0,7669248,0,0,0,7262201,0,0,1545,0,1196,0,3169481,0,0,0,0,1275,0,0,0,19781,0,2321795,0,0,1320,1393,0,0,0,0,0,811,99311,0,0,1733545,0,0,0,0,517,0,0,694967,0,0,0,0,0,0,0,0,0,0,2521785,0,2605,22486,0,0,0,0,0,0,2513476,0,0,0,0,0,0,0,103003,0,0,222358
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia|s__Blautia_sp_CAG_257,0,0,19921,0,0,903542,0,0,0,0,8047,17423,4336,0,0,0,0,0,0,0,4004,16530,137856,1475365,3098,4073,5635,1041,0,7401,15708,0,6947,0,206214,125532,0,0,849295,0,13978,601055,289,8113,1310816,0,15943,0,0,21459,0,0,274,2061,0,0,0,0,0,160882,0,267181,127556,0,7435,0,844,21660,58976,0,0,14312,14576,14412428,0,0,3909,0,29634,0,2474,0,0,0,25805,0,4572,0,128,0,9007,120662,0,4133,0,0,0,0,0,0,379156,778789,0,0,0,0,0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_gasseri,0,0,18358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5415,0,1471,0,28548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5288,0,5309,0,0,0,0,0,8503,0,0,0,0,0,0,0,0,0,0,3402,0,0,4140,149033,0,0,0,0,0,11397,266471,0,0,0,0,0,0,0,0,0,0,14592,0,0,0,0,0,20045,0,0,62584,0,0,0,0,0,0,0,0,199297,0,0,0,0,0,0,0,0,0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_unclassified|g__Intestinimonas|s__Intestinimonas_butyriciproducens,0,0,16857,0,0,0,0,612,15899,0,139550,0,0,0,0,7226,0,732,0,0,6592,5195,0,0,0,0,147918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1174,0,0,0,10350,15780,0,0,97973,7475,6376,6738,98839,19407,0,0,54778,3950,82623,6808,604,0,0,0,0,0,0,0,0,0,0,3843,0,0,115780,0,2105,892,3584,0,109900,0,14664,786,83248,92,0,0,13927,0,0,0,13886,65677,24826,6891,0,53675,121214,0,0,0,166738,0,0,3101
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_acidophilus,0,0,16419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Sutterellaceae|g__Parasutterella|s__Parasutterella_excrementihominis,0,0,14024,0,0,0,0,0,0,21229,0,0,0,0,0,0,28153,0,10265,0,0,287,14619,0,0,0,3819,0,0,0,0,0,0,19907,0,261,0,3757,0,0,0,8414,0,0,0,14747,14040,203,0,0,0,62334,3604,4280,602295,7756,0,0,21655,220,0,1130,0,22636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2908,79567,0,0,0,5762,11750,104,0,254143,21654,0,0,42277,0,215812,0,0,89063,6654,0,0,262081,94614,7985,10660,1311
